"date","pi","Mercancías","Servicios","Vivienda","Agropecuarios","Energéticos y tarifas autorizadas por el gobierno"
1991-06-01,1.05,0.39410481579,0.411681335835,0.18957739206,0.11190567381,0.13230817446
1991-05-01,0.98,0.367831161404,0.384235913446,0.176938899256,0.104445295556,0.123487629496
1991-04-01,1.05,0.39410481579,0.411681335835,0.18957739206,0.11190567381,0.13230817446
1991-03-01,1.43,0.536733225314,0.560670771661,0.258186352996,0.152404870046,0.180191132836
1991-02-01,1.75,0.65684135965,0.686135559725,0.3159623201,0.18650945635,0.2205136241
1991-01-01,2.55,0.95711169549,0.999797529885,0.46040223786,0.27177092211,0.32131985226
1990-12-01,3.15,1.18231444737,1.235044007505,0.56873217618,0.33571702143,0.39692452338
1990-11-01,2.66,0.998398866668,1.042926050782,0.480262726552,0.283494373652,0.335180708632
1990-10-01,1.44,0.540486604512,0.564591546288,0.259991851968,0.153470638368,0.181451210688
1990-09-01,1.43,0.536733225314,0.560670771661,0.258186352996,0.152404870046,0.180191132836
1990-08-01,1.7,0.63807446366,0.66653168659,0.30693482524,0.18118061474,0.21421323484
1990-07-01,1.82,0.683115014036,0.713580982114,0.328600812904,0.193969834604,0.229334169064
1990-06-01,2.2,0.82574342356,0.86257041794,0.39720977384,0.23446903084,0.27721712744
1990-05-01,1.75,0.65684135965,0.686135559725,0.3159623201,0.18650945635,0.2205136241
1990-04-01,1.52,0.570513638096,0.595957743304,0.274435843744,0.161996784944,0.191531833504
1990-03-01,1.76,0.660594738848,0.690056334352,0.317767819072,0.187575224672,0.221773701952
1990-02-01,2.26,0.848263698748,0.886095065702,0.408042767672,0.240863640772,0.284777594552
1990-01-01,4.83,1.812882152634,1.893734144841,0.872056003476,0.514766099526,0.608617602516
1989-12-01,3.37,1.264888789726,1.321301049299,0.608453153564,0.359163924514,0.424646236124
1989-11-01,1.4,0.52547308772,0.54890844778,0.25276985608,0.14920756508,0.17641089928
1989-10-01,1.48,0.555500121304,0.580274644796,0.267213847856,0.157733711656,0.186491522096
1989-09-01,0.96,0.360324403008,0.376394364192,0.173327901312,0.102313758912,0.120967473792
1989-08-01,0.95,0.35657102381,0.372473589565,0.17152240234,0.10124799059,0.11970739594
1989-07-01,1,0.3753379198,0.3920774627,0.1805498972,0.1065768322,0.1260077852
1989-06-01,1.21,0.454158882958,0.474413729867,0.218465375612,0.128957966962,0.152469420092
1989-05-01,1.38,0.517966329324,0.541066898526,0.249158858136,0.147076028436,0.173890743576
1989-04-01,1.5,0.5630068797,0.58811619405,0.2708248458,0.1598652483,0.1890116778
1989-03-01,1.08,0.405364953384,0.423443659716,0.194993888976,0.115102978776,0.136088408016
1989-02-01,1.36,0.510459570928,0.533225349272,0.245547860192,0.144944491792,0.171370587872
1989-01-01,2.45,0.91957790351,0.960589783615,0.44234724814,0.26111323889,0.30871907374
1988-12-01,2.09,0.784456252382,0.819441897043,0.377349285148,0.222745579298,0.263356271068
1988-11-01,1.34,0.502952812532,0.525383800018,0.241936862248,0.142812955148,0.168850432168
1988-10-01,0.76,0.285256819048,0.297978871652,0.137217921872,0.080998392472,0.095765916752
1988-09-01,0.57,0.213942614286,0.223484153739,0.102913441404,0.060748794354,0.071824437564
1988-08-01,0.92,0.345310886216,0.360711265684,0.166105905424,0.098050685624,0.115927162384
1988-07-01,1.67,0.626814326066,0.654769362709,0.301518328324,0.177983309774,0.210433001284
1988-06-01,2.04,0.765689356392,0.799838023908,0.368321790288,0.217416737688,0.257055881808
1988-05-01,1.93,0.724402185214,0.756709503011,0.348461301596,0.205693286146,0.243195025436
1988-04-01,3.08,1.156040792984,1.207598585116,0.556093683376,0.328256643176,0.388103978416
1988-03-01,5.12,1.921730149376,2.007436609024,0.924415473664,0.545673380864,0.645159860224
1988-02-01,8.34,3.130318251132,3.269926038918,1.505786142648,0.888850780548,1.050904928568
1988-01-01,15.46,5.802724240108,6.061517573342,2.791301410712,1.647677825812,1.948080359192
1987-12-01,14.77,5.543741075446,5.790984124079,2.666721981644,1.574139811594,1.861134987404
1987-11-01,7.93,2.976429704014,3.109174279211,1.431760684796,0.845154279346,0.999241736636
1987-10-01,8.33,3.126564871934,3.266005264291,1.503980643676,0.887785012226,1.049644850716
1987-09-01,6.59,2.473476891482,2.583790479193,1.189823822548,0.702341324198,0.830391304468
1987-08-01,8.17,3.066510804766,3.203272870259,1.475092660124,0.870732719074,1.029483605084
1987-07-01,8.1,3.04023715038,3.17582744787,1.46245416732,0.86327234082,1.02066306012
1987-06-01,7.23,2.713693160154,2.834720055321,1.305375756756,0.770550496806,0.911036286996
1987-05-01,7.54,2.830047915292,2.956264068758,1.361346224888,0.803589314788,0.950098700408
1987-04-01,8.75,3.28420679825,3.430677798625,1.5798116005,0.93254728175,1.1025681205
1987-03-01,6.61,2.480983649878,2.591632028447,1.193434820492,0.704472860842,0.832911460172
1987-02-01,7.22,2.709939780956,2.830799280694,1.303570257784,0.769484728484,0.909776209144
1987-01-01,8.1,3.04023715038,3.17582744787,1.46245416732,0.86327234082,1.02066306012
1986-12-01,7.9,2.96516956642,3.09741195533,1.42634418788,0.84195697438,0.99546150308
1986-11-01,6.76,2.537284337848,2.650443647852,1.220517305072,0.720459385672,0.851812627952
1986-10-01,5.72,2.146932901256,2.242683086644,1.032745411984,0.609619480184,0.720764531344
1986-09-01,6,2.2520275188,2.3524647762,1.0832993832,0.6394609932,0.7560467112
1986-08-01,7.97,2.991443220806,3.124857377719,1.438982680684,0.849417352634,1.004282048044
1986-07-01,4.99,1.872936219802,1.956466538873,0.900943987028,0.531818392678,0.628778848148
1986-06-01,6.42,2.409669445116,2.517137310534,1.159130340024,0.684223262724,0.808969980984
1986-05-01,5.56,2.086878834088,2.179950692612,1.003857428432,0.592567187032,0.700603285712
1986-04-01,5.22,1.959263941356,2.046644355294,0.942470463384,0.556331064084,0.657760638744
1986-03-01,4.65,1.74532132707,1.823160201555,0.83955702198,0.49558226973,0.58593620118
1986-02-01,4.45,1.67025374311,1.744744709015,0.80344704254,0.47426690329,0.56073464414
1986-01-01,8.84,3.317987211032,3.465964770268,1.596061091248,0.942139196648,1.113908821168
1985-12-01,6.81,2.556051233838,2.670047520987,1.229544799932,0.725788227282,0.858113017212
1985-11-01,4.61,1.730307810278,1.807477103047,0.832335026092,0.491319196442,0.580895889772
1985-10-01,3.8,1.42628409524,1.48989435826,0.68608960936,0.40499196236,0.47882958376
